user_id,created_at,screen_name,text,location
49616273.0,15/4/2021 13:14,globaltimesnews,"Analysts believe that more Southeast Asian countries would follow the Phlippines to voice their grave concerns over #Fukushima water dumping, as these maritime countries are also major fishing countries. https://t.co/oiRMK6oMkZ","Beijing, China"
49616273.0,18/4/2021 11:00,globaltimesnews,Latest film in the @conan_movie franchise may take a hit at Chinese mainland #boxoffice due to fallout from #Japan's decision to dump #radioactive nuclear-contaminated water into sea. #Fukushima #DetectiveConan  https://t.co/RvDkLl0waD,"Beijing, China"
49616273.0,15/4/2021 13:40,globaltimesnews,#Breaking: Chinese Foreign Ministry summoned Japanese ambassador to China Hideo Tarumi to make solemn representations on the decision of the Japanese government to dump the wastewater from #Fukushima nuclear power plant into the sea https://t.co/uKYjbyiBXG,"Beijing, China"
49616273.0,15/4/2021 15:00,globaltimesnews,"Summoning Japanese envoy ‘a rare move’ reflecting that the Chinese government attaches the highest level of attention to #Fukushima wastewater dumping, sending a direct message to the Japanese govt to properly handle the matter: experts https://t.co/i6AiWQUsXs https://t.co/ZHvESODh07","Beijing, China"
87775422.0,14/4/2021 13:21,ChinaDaily,"Dumping contaminated wastewater into the sea may be the cheapest way for #Japan to deal with its troubles of #Fukushima nuclear plant, said Shaun Burnie, a senior nuclear specialist with Greenpeace East Asia. https://t.co/KsOV0cOU1H","Beijing, China"
87775422.0,13/4/2021 9:00,ChinaDaily,"#Japan plans to release into the sea at least one million tons of contaminated water from the destroyed #Fukushima nuclear station, the government said on Tuesday. #NuclearWaste #WaterPollution https://t.co/QZefeJ5cKM","Beijing, China"
87775422.0,16/4/2021 3:00,ChinaDaily,"Assistant Foreign Minister Wu Jianghao summoned Japanese Ambassador to China Hideo Tarumi, protesting #Tokyo's decision to discharge radioactive wastewater from the #Fukushima nuclear power plant, which China urged Japan to retract. #JapanNuclearWater
https://t.co/iWMjEh5jXn","Beijing, China"
87775422.0,14/4/2021 2:00,ChinaDaily,"Widespread criticism was triggered on Tuesday by #Japan's decision to release more than 1 million metric tons of #radioactive water from the crippled #Fukushima Daiichi nuclear plant into the Pacific Ocean. #nuclear 
https://t.co/FWBNAG0pdH","Beijing, China"
87775422.0,14/4/2021 3:22,ChinaDaily,"Beijing asked Tokyo to reexamine the disposal of wastewater from the #Fukushima plant, stating that it should not be discharged into the sea without adequate consultation and agreement being reached with all interested countries and the International Atomic Energy Agency. #Japan https://t.co/O9Clz32Emb","Beijing, China"
87775422.0,14/4/2021 21:00,ChinaDaily,See no evil #ChinaDailyCartoon #Japan #Fukushima #JapanNuclearWater https://t.co/48miXN9mJh,"Beijing, China"
87775422.0,14/4/2021 4:15,ChinaDaily,"#Opinion Considering the sensitivity of the issue, the only sensible, responsible way is for #Japan to approach the wastewater matter on the basis of proper consultation with regional stakeholders in an open and transparent way. #JapanNuclearWater #Fukushima","Beijing, China"
87775422.0,15/4/2021 15:25,ChinaDaily,Some scientists are challenging the claim by #Japan that it's safe to release radioactive water from the destroyed #Fukushima nuclear power plant into the Pacific Ocean. https://t.co/QuimSR4oEo https://t.co/Ya8dddtNlW,"Beijing, China"
87775422.0,15/4/2021 20:20,ChinaDaily,Some scientists are challenging the claim by Japan that it's safe to release radioactive water from the destroyed Fukushima nuclear power plant into the Pacific Ocean. #Japan #Fukushima https://t.co/hNCzuB86ie,"Beijing, China"
87775422.0,14/4/2021 2:30,ChinaDaily,See no evil #ChinaDailyCartoon #Japan #Fukushima #JapanNuclearWater https://t.co/4jQQndOsxS,"Beijing, China"
87775422.0,17/4/2021 3:00,ChinaDaily,China on Friday again urged Japan to prudently handle the issue of contaminated water from the crippled #Fukushima nuclear plant based on full consultation with relevant countries and international institutions. #FMsays https://t.co/XydDILZEWS,"Beijing, China"
87775422.0,13/4/2021 3:33,ChinaDaily,#FMsays Foreign Ministry expresses 'serious concern' about #Japan's decision to discharge #Fukushima nuclear wastewater into the Pacific Ocean. https://t.co/MDlQcSZ65m https://t.co/FhQJ90PP6j,"Beijing, China"
87775422.0,15/4/2021 4:45,ChinaDaily,"""How could dumping radioactive water into the sea not having any adverse impact on health &amp; environment?"" Japan's decision to discharge contaminated radioactive wastewater into the Pacific has sparked an outcry on social media. #Japan #Fukushima https://t.co/zj3cRS6Vys","Beijing, China"
87775422.0,17/4/2021 0:00,ChinaDaily,"#MediaFocus Despite claims from the Japanese government that the contaminated water has been purified to meet required standards, many are still concerned about the potential consequences of the discharge. #Japan #Fukushima #JapanNuclearWater https://t.co/5zpKN3PlvR","Beijing, China"
1.23e+18,17/4/2021 0:09,PBSC_Beijing,"China asks Japan to take back #Fukushima decision

https://t.co/lZHBOq1zpo… https://t.co/wkPiBZf2XW","Beijing, China"
303862998.0,13/4/2021 3:31,PDChina,"Stances of China, ROK and the US after Japan on Tuesday decided to dump #Fukushima contaminated water into sea amid domestic, international opposition. https://t.co/GfsJdzlK9D","Beijing, China"
303862998.0,16/4/2021 14:06,PDChina,"Taku Yamamoto, #Japanese lawmaker from Liberal Democratic Party, called on the government to convey the truth to the public. He said the treated #radioactive water contains 12 kinds of other radioactive substances besides tritium, CGTN reported. #Fukushima #nuclear https://t.co/4jfqM5LMIF","Beijing, China"
303862998.0,13/4/2021 0:09,PDChina,#Japanese Prime Minister Yoshihide Suga said on Tuesday that his government has decided to discharge contaminated radioactive wastewater in #Fukushima Prefecture into the sea amid domestic and international opposition. (file pic) https://t.co/K2xd7DHPtO,"Beijing, China"
303862998.0,12/4/2021 13:35,PDChina,"Japanese Prime Minister Yoshihide Suga said Mon. the disposal of #radioactive water from the crippled #Fukushima #nuclear power plant cannot be postponed and he wants to finalize the decision ""within days"",  despite huge backlash from both home and abroad, NHK reported. https://t.co/7wY1rCydlq","Beijing, China"
303862998.0,12/4/2021 8:53,PDChina,"#China has expressed grave concern to #Japan through diplomatic channels, asking the country to take a responsible attitude towards #Fukushima nuclear power plant's radioactive water disposal: FM spokesperson on Monday (file pic) https://t.co/6gics1WDyI","Beijing, China"
1115874631.0,15/4/2021 7:57,CGTNOfficial,"China and South Korea share a common stance opposing Japan's irresponsible decision to release #Fukushima wastewater into the ocean, China's Foreign Ministry said on Thursday, urging Japan to follow @iaeaorg's advice on accepting a China-South Korea joint assessment. https://t.co/gsrvebSWXl","Beijing, China"
1115874631.0,14/4/2021 12:20,CGTNOfficial,Why it's hard to trust Japan's handling of #Fukushima wastewater https://t.co/0qTauuya6i,"Beijing, China"
1115874631.0,14/4/2021 13:40,CGTNOfficial,"#China urges Japan to reconsider #Fukushima decision, warning of future action https://t.co/G7FXeCn71G https://t.co/NcQzL6Khjo","Beijing, China"
1115874631.0,12/4/2021 6:33,CGTNOfficial,"Japanese PM Yoshihide Suga said the disposal of water containing radioactive substances from #Fukushima's nuclear power plant is an issue that cannot be postponed for the reconstruction of Fukushima, NHK reported on Monday. https://t.co/kOuwKLkKl7","Beijing, China"
1115874631.0,12/4/2021 7:40,CGTNOfficial,Greenpeace: Radioactive water in #Fukushima could cause cancer https://t.co/ZLLYZb8ACN,"Beijing, China"
1115874631.0,13/4/2021 6:33,CGTNOfficial,#UPDATE The Republic of Korea’s Ministry of Foreign Affairs called in the Japanese ambassador to Seoul on Tuesday over Tokyo’s decision to release nuclear wastewater from #Fukushima into the ocean. https://t.co/pYLl3inUzr,"Beijing, China"
1115874631.0,13/4/2021 3:00,CGTNOfficial,People take part in a protest against the #Japanese government's plan to release treated radioactive water from the stricken #Fukushima nuclear plant into the sea outside the prime minister's office in Tokyo on Monday. https://t.co/gpEYkoUTfe,"Beijing, China"
1115874631.0,14/4/2021 10:40,CGTNOfficial,Japanese social media lit up after the country's deputy Prime Minister Taro Aso said the contaminated water set to be released from the #Fukushima nuclear plant was safe to drink. https://t.co/uPbjk63Dgn,"Beijing, China"
1115874631.0,13/4/2021 2:16,CGTNOfficial,"#UPDATE Chief officials of the South Korean government Tuesday expressed ""strong regret"" over Tokyo's decision to release treated radioactive wastewater from #Fukushima nuclear plant into the Pacific Ocean during an emergency meeting at the government complex in Seoul. https://t.co/pYLl3inUzr","Beijing, China"
1115874631.0,16/4/2021 13:48,CGTNOfficial,"Taku Yamamoto, #Japanese lawmaker from the Liberal Democratic Party, called on the government to convey the truth to the public.

He said that the treated radioactive water contains 12 kinds of other radioactive substances besides tritium. #Fukushima #nuclear https://t.co/cOyovR26qa","Beijing, China"
1115874631.0,14/4/2021 3:40,CGTNOfficial,"Antony Blinken supported Japan's plan to dump #Fukushima nuclear waste into sea, and ""thanked"" Japan for its ""transparency.""

Is the U.S. prioritizing Japan's interest over American people's safety, as the waste can quickly reach Alaska, Hawaii, Seattle and LA? @HanPeng15040090 https://t.co/2w1a6mDceN","Beijing, China"
1.22e+18,15/4/2021 1:21,VoiceofPD,#Japan on Tuesday announced its decision to dump contaminated #radioactivewastewater from the #Fukushima #nuclear plant into the #sea. It has generated a massive amount of #radiation-tainted water since an accident triggered by the massive 2011 #earthquake and #tsunami. https://t.co/c2kFbPB3Ac,"Beijing, China"
1.22e+18,14/4/2021 7:30,VoiceofPD,#Japan's #decision to discharge contaminated #radioactive #wastewater in #Fukushima Prefecture into the #PacificOcean sparks both domestic and international #opposition. #JapanNuclearWater  https://t.co/cNDPXQHqt8 https://t.co/DUuHhbKKco,"Beijing, China"
1.22e+18,16/4/2021 4:00,VoiceofPD,"A senior #Chinese Ministry of Foreign Affairs #official on Thursday summoned #Japanese #Ambassador to #China #HideoTarumi, and made solemn #representations on the Japanese #government's #decision to dump #wastewater in #Fukushima to the #ocean. #JapanNuclearWater https://t.co/BvSCSHPSfc","Beijing, China"
1.22e+18,13/4/2021 7:30,VoiceofPD,"#China has expressed its grave concerns through #diplomatic channels about #Japan's #decision to dispose of #radioactivewater at #Fukushima by releasing it into the #PacificOcean, a Foreign Ministry spokesperson said Monday. @MFA_China @zlj517  https://t.co/0mVKxpkWmk https://t.co/fkOazrviBj","Beijing, China"
1.22e+18,15/4/2021 7:32,VoiceofPD,"Before endorsing #Japan’s move to release #Fukushima's #wastewater, the U.S. quietly issued a warning on food imports from Japan. #radioactive https://t.co/rLzZwtMCjr","Beijing, China"
1.16e+18,15/4/2021 20:00,PDChinaBusiness,"Chinese Ministry of Commerce will closely monitor the developments in #Japan's decision to dump #Fukushima wastewater into the ocean and ensure the safety of Chinese consumers through assessing threats posed to agriculture and fishery-related products, and trade activities. https://t.co/HUfORCI06A","Beijing, China"
141627220.0,15/4/2021 14:06,zlj517,"It was hard. And he made the decision: refuse to drink the wastewater that is ""safe&amp;drinkable"" after treatment.
This is what happened when #Japanese PM visited #Fukushima Daiichi nuclear power plant in 2020.
As a politician, why did he give up such a great publicity stunt? https://t.co/4sQ2bLGYcF","Beijing, China"
1.27e+18,15/4/2021 13:42,DailyBeijing,#Breaking: Chinese Foreign Ministry summoned Japanese ambassador to China Hideo Tarumi to make solemn representations on the decision of the Japanese government to dump the wastewater from #Fukushima nuclear power plant into the sea,"Beijing, China"
1.27e+18,15/4/2021 13:09,DailyBeijing,"The Chinese Ministry of Commerce will closely monitor the developments in #Japan's decision to dump #Fukushima wastewater into the ocean and ensure the safety of Chinese consumers through assessing threats posed to agriculture and fishery-related products, and trade activities. https://t.co/pt9DuRvTkR","Beijing, China"
1.27e+18,13/4/2021 6:12,DailyBeijing,"On April 13, the Japanese government decided to dispose of the nuclear wastewater from the Fukushima nuclear plant accident by discharging it into the sea. As a close neighbor and stakeholder, the Chinese side expresses grave concern over this.
https://t.co/pPKJJucJPN

#Fukushima https://t.co/hEw5FTXeWL","Beijing, China"
33400255.0,14/4/2021 10:35,ChinaPlusNews,Japanese social media lit up after the country's deputy Prime Minister Taro Aso said the contaminated water set to be released from the #Fukushima nuclear plant was safe to drink. The plan has been heavily criticized domestically and internationally. https://t.co/K7LECvlCNH,"Beijing, China"
33400255.0,14/4/2021 7:02,ChinaPlusNews,"South Korean President Moon Jae-in has called for officials to examine ways to bring Japan's decision of discharging into sea #wastewater from its #Fukushima nuclear plant to the International Tribunal for the Law of the Sea.
https://t.co/3qxx253Faj","Beijing, China"
33400255.0,12/4/2021 7:45,ChinaPlusNews,"People across #Fukushima on Sunday protested against the Japanese government's decision to dispose of #RadioactiveWastewater from the crippled Fukushima Daiichi #nuclear power plant into the Pacific Ocean. 

The resolution is scheduled to be formally confirmed on April 13. https://t.co/2dM8K7kiki","Beijing, China"
33400255.0,13/4/2021 7:08,ChinaPlusNews,"U.S. State Department expressed support for Japan's decision to release treated wastewater in #Fukushima nuclear plant, saying the country ""appears to have adopted an approach in accordance with globally accepted nuclear safety standards."" https://t.co/V3Y2Dmfcb6","Beijing, China"
33400255.0,12/4/2021 15:06,ChinaPlusNews,"Dumping radioactive water at the #Fukushima nuclear plant into the ocean is possibly not as safe as the Japanese government claims.

Japan has not addressed the concern raised by international environmental groups that the Carbon-14 in the water could potentially damage human DNA https://t.co/FVi5wCeGRO","Beijing, China"
33400255.0,12/4/2021 8:21,ChinaPlusNews,"China has expressed its grave concern to #Japan, asking the country to take a responsible attitude towards the disposal of #radioactivewater from the #Fukushima nuclear power plant, the Chinese Foreign Ministry said in a statement on Monday. https://t.co/4keVClvcZF","Beijing, China"
33400255.0,13/4/2021 6:56,ChinaPlusNews,"China has expressed serious concern over Japan's plan to discharge contaminated #RadioactiveWasteWater from #Fukushima Prefecture into the sea. 

Right after Japan's announcement, the government of South Korea also expressed ""strong regret"" over Tokyo's decision. https://t.co/NSupzi34rF","Beijing, China"
1.2e+18,14/4/2021 7:55,Frontlinestory,"#US Secretary of State #Blinken supported #Japan to dump #Fukushima nuclear waste into sea. Is the US top diplomat prioritizing Japan's interest over American people's safety, as the waste can quickly reach Alaska, Hawaii, Seattle and LA? （Via：@Hanpeng15040090 ） https://t.co/Kgbib2xJWn https://t.co/CM1kIDhBZZ","Beijing, China"
1.2e+18,14/4/2021 5:56,Frontlinestory,"Deputy Prime Minister of #Japan  #TaroAso said there's nothing wrong with drinking contaminated water.🤯 Some Japanese tweeted: ""If you really think so, why don't you drink it first?"" #fukushima #waste #nuclearwater https://t.co/nWwLC5BxvP","Beijing, China"
1.2e+18,13/4/2021 9:28,Frontlinestory,#Fukushima people protest against #Japan ‘s decision to dump radioactive water into the #Pacific Ocean: 'how can we dare face our future generations?' #JapanNuclearWater #Japannuclearwastewater https://t.co/RKFYwRPdNJ,"Beijing, China"
1.08e+18,13/4/2021 13:53,CGTNTech,"These and the other isotopes that remain in the water all take a very long time to decay. For example, carbon-14 has a half-life (the time required for a radioactive substance to lose 50 percent of its radioactivity by decay) of 5,370 years. #Fukushima 
https://t.co/5osGMAJBGP","Beijing, China"
9.21e+17,13/4/2021 1:45,China__Focus,"China has expressed its concerns through diplomatic channels about Japan's decision to dispose of radioactive water at #Fukushima by releasing it into the Pacific Ocean, a Foreign Ministry spokesperson said Monday. #Nuclearwastewater https://t.co/bb64JP299t","Beijing, China"
1.18e+18,11/4/2021 10:15,CGTN_Culture,"Japan: Gamble on human survival
https://t.co/fd7cJQqY2I
#Japan #JapanNuclearWater #Fukushima https://t.co/h413gOArRD","Beijing, China"
1.2e+18,10/4/2021 9:46,CGTNGraphics,"#Japan has decided to release treated water from the stricken #Fukushima nuclear plant into the sea, reports said on Friday, despite strong opposition from local fishermen.
https://t.co/UmUGlsI2wE https://t.co/NxXcOfB0Qf","Beijing, China"
1.25e+18,15/4/2021 8:34,PD_Intl,"People in #Japan oppose the decision to dump #nuclearwaste water into the ocean. 
(Photo by Liu Junguo, People's Daily) https://t.co/hyq9RA8z2x","Beijing, China"
87775422.0,14/4/2021 21:00,ChinaDaily,See no evil #ChinaDailyCartoon #Japan #Fukushima #JapanNuclearWater https://t.co/48miXN9mJh,"Beijing, China"
87775422.0,14/4/2021 4:15,ChinaDaily,"#Opinion Considering the sensitivity of the issue, the only sensible, responsible way is for #Japan to approach the wastewater matter on the basis of proper consultation with regional stakeholders in an open and transparent way. #JapanNuclearWater #Fukushima","Beijing, China"
87775422.0,14/4/2021 2:30,ChinaDaily,See no evil #ChinaDailyCartoon #Japan #Fukushima #JapanNuclearWater https://t.co/4jQQndOsxS,"Beijing, China"
87775422.0,13/4/2021 2:30,ChinaDaily,A monstrous disaster #ChinaDailyCartoon #Japan #JapanNuclearWater https://t.co/wDumGHFYB8,"Beijing, China"
87775422.0,14/4/2021 9:25,ChinaDaily,"#FMsays The ocean is not the rubbish bin of #Japan, nor is the Pacific a drainage receptacle for the country, Foreign Ministry spokesman Zhao Lijian said, adding that Japan should not let the world pay for its treatment of nuclear wastewater. #JapanNuclearWater https://t.co/aL0ShFDG3M","Beijing, China"
87775422.0,13/4/2021 18:00,ChinaDaily,A monstrous disaster #ChinaDailyCartoon #Japan #JapanNuclearWater https://t.co/mrm7y9EupW,"Beijing, China"
87775422.0,16/4/2021 3:00,ChinaDaily,"Assistant Foreign Minister Wu Jianghao summoned Japanese Ambassador to China Hideo Tarumi, protesting #Tokyo's decision to discharge radioactive wastewater from the #Fukushima nuclear power plant, which China urged Japan to retract. #JapanNuclearWater
https://t.co/iWMjEh5jXn","Beijing, China"
87775422.0,17/4/2021 0:00,ChinaDaily,"#MediaFocus Despite claims from the Japanese government that the contaminated water has been purified to meet required standards, many are still concerned about the potential consequences of the discharge. #Japan #Fukushima #JapanNuclearWater https://t.co/5zpKN3PlvR","Beijing, China"
87775422.0,14/4/2021 6:15,ChinaDaily,"#Opinion Doubts concerning Japan's claims about the safety of the water after treatment are natural given that the plant operator admitted in 2018 that it had not filtered all dangerous materials out of the water, despite asserting for years that it had. #JapanNuclearWater #Japan","Beijing, China"
33400255.0,16/4/2021 9:46,ChinaPlusNews,"Action speaks louder

#JapanNuclearWater https://t.co/QkmDtU7UpL","Beijing, China"
33400255.0,16/4/2021 9:25,ChinaPlusNews,"U.S. and its twisted political calculus

#JapanNuclearWater https://t.co/1Tk7Ck2OLh","Beijing, China"
33400255.0,16/4/2021 12:49,ChinaPlusNews,"Is Pacific seafood safe after Fukushima?

#JapanNuclearWater https://t.co/xDhmMVNbmZ","Beijing, China"
49616273.0,15/4/2021 13:35,globaltimesnews,"-US: I support #Japan’s decision to discharge radioactive water. 
-US: No contaminated Japanese food please. Thank you.
#Fukushima  #JapanNuclearWater  #GTGraphic https://t.co/6XvdLAYrjq","Beijing, China"
49616273.0,14/4/2021 8:25,globaltimesnews,The making of another Godzilla... #JapanNuclearWater #Japan #Fukushima #FukushimaWater #Nuclearwastewater https://t.co/wnSSEFMBEk,"Beijing, China"
49616273.0,16/4/2021 5:57,globaltimesnews,"#SOS, Save Our Sea! #JapanNuclearWater #Japannuclearwastewater #GTGraphic   https://t.co/FFx2nnDamz https://t.co/DZsQd38skB","Beijing, China"
49616273.0,14/4/2021 6:50,globaltimesnews,Doraemon knows better. #JapanNuclearWater #Fukushima #FukushimaWater https://t.co/T0uQy1y1Az,"Beijing, China"
1.22e+18,16/4/2021 4:00,VoiceofPD,"A senior #Chinese Ministry of Foreign Affairs #official on Thursday summoned #Japanese #Ambassador to #China #HideoTarumi, and made solemn #representations on the Japanese #government's #decision to dump #wastewater in #Fukushima to the #ocean. #JapanNuclearWater https://t.co/BvSCSHPSfc","Beijing, China"
1.22e+18,14/4/2021 7:30,VoiceofPD,#Japan's #decision to discharge contaminated #radioactive #wastewater in #Fukushima Prefecture into the #PacificOcean sparks both domestic and international #opposition. #JapanNuclearWater  https://t.co/cNDPXQHqt8 https://t.co/DUuHhbKKco,"Beijing, China"
1.19e+18,14/4/2021 9:43,CGTNStories,"Japanese energy giant TEPCO and the government's mishandling of the Fukushima nuclear disaster has raised serious questions about transparency and accountability at the country's nuclear facilities. #fukushimawater #JapanNuclearWater 
https://t.co/USSU1CciDF","Beijing, China"
1.2e+18,13/4/2021 9:28,Frontlinestory,#Fukushima people protest against #Japan ‘s decision to dump radioactive water into the #Pacific Ocean: 'how can we dare face our future generations?' #JapanNuclearWater #Japannuclearwastewater https://t.co/RKFYwRPdNJ,"Beijing, China"
1.08e+18,13/4/2021 6:52,CGTNTech,"Key facts to know about Japan's nuclear wastewater dump #JapanNuclearWater 
https://t.co/S5ebZct2f7","Beijing, China"
1.18e+18,11/4/2021 10:15,CGTN_Culture,"Japan: Gamble on human survival
https://t.co/fd7cJQqY2I
#Japan #JapanNuclearWater #Fukushima https://t.co/h413gOArRD","Beijing, China"
49616273.0,16/4/2021 5:57,globaltimesnews,"#SOS, Save Our Sea! #JapanNuclearWater #Japannuclearwastewater #GTGraphic   https://t.co/FFx2nnDamz https://t.co/DZsQd38skB","Beijing, China"
1.15e+18,13/4/2021 12:10,thouse_opinions,"How #Japan offers an apology
Source: Shituzi
#Nuclearwastewater #Fukushima #pollution #nuclear #environment https://t.co/Oaeo1meL5j",Beijing
1.15e+18,14/4/2021 15:00,thouse_opinions,"Previously, #Japan's deputy Prime Minister Taro Aso said the contaminated water set to be released from the #Fukushima nuclear plant was safe to drink. https://t.co/OD5E7wxs6Y",Beijing
1.15e+18,13/4/2021 10:18,thouse_opinions,"#Japan Fisheries Cooperatives Chairman Hiroshi Kishi said that the decision is ""absolutely unacceptable."" Lawyers representing #Fukushima residents say that the action was chosen for ""cost-effectiveness"" and ""underscores their lack of regret."" https://t.co/Zse0J9D5wc",Beijing
1.15e+18,14/4/2021 11:30,thouse_opinions,".@StateDept hands down an ""excellent tradition"" named lying from generation to generation! #XinjiangCotton #COVID19 #Fukushima https://t.co/UJxyOB5pxK",Beijing
