user_id,created_at,screen_name,text,location
1.29e+18,16/4/2021 2:00,zzposts,Engineering professor says Japan's plan to dump treated radioactive water in the sea is not dangerous https://t.co/fEvf0KQ3VR #international #said #japan #radioactive #ocean #plant #water #nuclear #fukushima,United States
2434597290.0,15/4/2021 13:53,brasiwaiian,"Because the CCP only tells truth and promotes unity... Especially with neighbors like Taiwan or Japan, or anyone else, clearly🤦

 China tells Japan's deputy PM to drink a glass of treated #Fukushima water after Tokyo announced it was safe to dump it in the Pacific (Daily Mail)",United States
8.96e+17,14/4/2021 15:56,marczak_rob,"Japanese regulator bans restart at nuclear plant over safety breaches

#rjm #Japan #regulator #restart #nuclearplant #safety #safetybreaches #Fukushima #plantoperator #Tepco #Niigata #meltdown

 https://t.co/wUgmDFgmQs",United States
1.34e+18,13/4/2021 21:30,sleep_soothing,"deep sleep instantly, imagining the heavy rain at night accompanied by garden lights
#Pfizer #Fukushima #ExposeCNN
https://t.co/eThCh1yBic",United States
1.34e+18,13/4/2021 7:07,sleep_soothing,"Goldish Sky sea wave 🌊 with soft piano music || relax, yoga, meditation, study, insomniac
#Fukushima #DaunteWright
https://t.co/hGNqmdafr4",United States
2295369918.0,13/4/2021 17:23,IntlLawMatters,Countries react to Japan's plans to release #Fukushima water into ocean https://t.co/qCW1sLH7x1,United States
1.28e+18,13/4/2021 15:02,Leadman71,"@AFP Sounds like a plan...what could go wrong?
#Fukushima #Nuclearwastewater #Japan #JapanNuclearWater https://t.co/iVxT9nLw5Y",United States
1.34e+18,13/4/2021 12:54,UncutGlobe,"Japan to release radioactive water from Fukushima in 2 years will affect the fishing industry and hamper neighbors like South Korea. 
#Fukushima #fukushima50 #SouthKorea #Japan #JapanNuclearWater #Japannuclearwastewater #Japanese #fukusima",United States
25496119.0,13/4/2021 10:44,Disqeet,"#Fukushima: #Japan announces it will dump #contaminatedwater into sea  

ME: WHY? 🆘👀👇🏻

https://t.co/sEhnSWLp0o",United States
25496119.0,13/4/2021 10:49,Disqeet,"#Fukushima #fishermen concerned for future over release of #radioactivewater | Fukushima | The Guardian

Decision that kills us all slowly should NOT even be 
#SavetheSea  #Florida #ToxicSpills  https://t.co/m1iEob4LcN",United States
1.37e+18,13/4/2021 2:57,Lucinda_Louisa,"This is an absolutely bad idea. Radioactive fish and iam pretty sure people will get sick too. #fukushima #JapanNuclearWater
Bloomberg: Japan to Begin Treated Fukushima Water Release in Two Years.
https://t.co/rwrPubbsdJ

via @GoogleNews",United States
9.02e+17,10/4/2021 21:45,WhatsLeftofDems,"The Japanese government has decided to release #radioactive water from the #Fukushima Daiichi #nuclearpower plant into the ocean, because the plant is running out of space to store the treated wastewater, which contains the radioactive isotope #tritium.☢️ https://t.co/qoV4DJ1ust",United States
1.2e+18,14/4/2021 13:17,HotpotOily,Yep looks about right #JapanNuclearWater #Japan https://t.co/lqhrNyYHoa,United States
1.28e+18,13/4/2021 15:02,Leadman71,"@AFP Sounds like a plan...what could go wrong?
#Fukushima #Nuclearwastewater #Japan #JapanNuclearWater https://t.co/iVxT9nLw5Y",United States
1.34e+18,13/4/2021 12:54,UncutGlobe,"Japan to release radioactive water from Fukushima in 2 years will affect the fishing industry and hamper neighbors like South Korea. 
#Fukushima #fukushima50 #SouthKorea #Japan #JapanNuclearWater #Japannuclearwastewater #Japanese #fukusima",United States
8.76e+17,13/4/2021 9:49,Amaya1531,I don’t think this is a good idea AT ALL.  Can’t that stuff cause cancer and even death? I’m not sure genuinely asking. Is this safe? #JapanNuclearWater #Japannuclearwastewater https://t.co/OazQcLDSJU,United States
1.37e+18,13/4/2021 2:57,Lucinda_Louisa,"This is an absolutely bad idea. Radioactive fish and iam pretty sure people will get sick too. #fukushima #JapanNuclearWater
Bloomberg: Japan to Begin Treated Fukushima Water Release in Two Years.
https://t.co/rwrPubbsdJ

via @GoogleNews",United States
7.2e+17,12/4/2021 12:21,David_HouDC,"#JapanNuclearWater Why mainstream media did not report this news? According to Reuters, Japan government is considering pour their nuclear water into the pacific. No nuclear war so far but there is no difference than having a nuclear war if they did this! https://t.co/dyd86qr07l",United States
832064952.0,18/4/2021 0:00,Cannabis_Cinema,Where is my #Fukushima movie @HBO ?? Winter already came bitches https://t.co/SP0gJ1sS55,USA
2273550439.0,17/4/2021 1:45,CalumHendrix,@RyuichiYoneyama No. We don’t understand or condone this. #Fukushima #Heartbroken #NoPlanetB 😢😢😢🌎💙🌎💚,USA
100986964.0,12/4/2021 23:48,PulpNews,#Japan to start #Fukushima water release to sea in 2 years - Apr 12 @ 7:46 PM ET [video onsite] https://t.co/YX41s6hP1h,USA
100986964.0,13/4/2021 12:56,PulpNews,#Japan says it #will release treated radioactive water from #Fukushima into the Pacific in - Apr 13 @ 8:54 AM ET https://t.co/J6286IUZlL,USA
100986964.0,15/4/2021 11:38,PulpNews,#China tells Japanese #minister to drink #Fukushima water after saying it was safe to dump - Apr 15 @ 7:36 AM ET https://t.co/WyVWtQcega,USA
100986964.0,13/4/2021 6:31,PulpNews,#Japan plans to release treated #Fukushima water into sea - Apr 13 @ 2:30 AM ET [video onsite] https://t.co/N172pHooVk,USA
100986964.0,13/4/2021 1:34,PulpNews,#Japan to start releasing #Fukushima water to sea in 2 years - Apr 12 @ 9:32 PM ET https://t.co/1ni0Ix74l4,USA
100986964.0,13/4/2021 1:15,PulpNews,#Japan to Release Low-Radiation #Fukushima Water Into Ocean - Apr 12 @ 9:13 PM ET https://t.co/btnz43XUIw,USA
100986964.0,13/4/2021 2:41,PulpNews,#Japan to release treated #Fukushima water into the sea: PM - Apr 12 @ 10:40 PM ET [video onsite] https://t.co/jRARyrrPsB,USA
100986964.0,13/4/2021 18:43,PulpNews,#Japan to start releasing radioactive water from #Fukushima plant into Pacific Ocean - Apr 13 @ 2:42 PM ET https://t.co/clb3r8QZil,USA
100986964.0,13/4/2021 13:50,PulpNews,#Japan Ready to Dump #Wall of #Fukushima Water - Apr 13 @ 9:48 AM ET https://t.co/Vy0b7j2Upe,USA
100986964.0,14/4/2021 4:19,PulpNews,#Japan to start releasing treated #Fukushima water into sea in 2 years - Apr 14 @ 12:18 AM ET [video onsite] https://t.co/sGadeBYVKd,USA
100986964.0,13/4/2021 1:57,PulpNews,#Japan to start releasing #Fukushima water into sea in 2 years - Apr 12 @ 9:56 PM ET https://t.co/NEZs9t1qIP,USA
100986964.0,13/4/2021 11:26,PulpNews,#Japan To Dump Wastewater From Wrecked #Fukushima Nuclear Plant Into Pacific Ocean - Apr 13 @ 7:24 AM ET [video onsite] https://t.co/m58J63IVN6,USA
24374085.0,13/4/2021 10:58,ehornaday,"#Everything you need to #know about the #plan to #release treated #Fukushima, #Japan #tainted #water into the #sea https://t.co/jA77JOl6ZM",USA
24374085.0,15/4/2021 10:52,ehornaday,#Japan #scraps #mascot promoting #Fukushima #wastewater #dump https://t.co/spQop7CY5G,USA
24374085.0,13/4/2021 10:45,ehornaday,"#Fukushima, #Japan announces it will #dump #nuclear #contaminated #water into #sea. #ClimateAction is NOT this!!!! https://t.co/8Kf856Jwhu",USA
15031724.0,14/4/2021 17:23,rblumel,"Millions of tons of nuclear #wastewater from #Fukushima will be dumped into the sea

https://t.co/a7FggUtNJB",USA
580207995.0,14/4/2021 16:57,KDRose1,"Russia and China are holding hands these days. Way too friendly....

#Russia joins #China and #South Korea in expressing 'serious concern' at #Japan's plan to release waste water from the #Fukushima nuclear disaster https://t.co/IM1mxJj1w0",USA
8.92e+17,10/4/2021 13:52,Anthony_tech2,"@yasmina720 @reinharduhrig add the great radioactive ☢️ ocean dumping program now readying for initiation 😑... the world community &amp; governments null &amp; void 

enjoy your glowing seafood 🦞 &amp; 🍣 

brought to you by Tepco the corporatized electric company that keeps on giving 🥶

#fukushima https://t.co/AsBavq37wS",USA
8.92e+17,11/4/2021 13:46,Anthony_tech2,"@kaleekreider wait till #Japan dumps a million + mega barrels of #fukushima ☢️wastewater into Pacific with no global or nuke regulatory response

talk about contamination ☠️

recall the No Nukes movement of the 60s &amp; 70s were hauled off as crack pots &amp; crazy hippies

https://t.co/ezDP8M1Kns https://t.co/3NRI1lzb8K",USA
8.92e+17,14/4/2021 3:36,Anthony_tech2,"@seekdivinetruth @thedavidcrosby and thank you

you guys fought hard &amp; saw the corporate State for what it was early on

crimes against humanity was &amp; still is just an inconvenient phrase to the megalomaniacs that run the show despite the death &amp; harm they’ve caused for over a century

#NoNukes ! 

#fukushima ☠️",USA
8.81e+17,14/4/2021 1:48,jeanneyacoubou,"How dare you, #Japan #JapanNuclearWater! Keep your #RadioactiveWasteWater poison to yourself. Ban #NuclearEnergy #Fukushima https://t.co/ST3NoABWbR",USA
2192125031.0,13/4/2021 21:59,Tweet_Father,Japan decides to release #Fukushima wastewater into ocean https://t.co/HhxKX9fqBS via @upi,USA
26284165.0,13/4/2021 13:36,jtatsuno,Totally outrageous! @TEPCO_English doesn't quantify the millions of gallons of radioactive waste water leaking into the Pacific Ocean already. ##Fukushima #Radiation #Pacific https://t.co/LrMX4GBCoW https://t.co/SGkaVDbSQx,USA
726753416.0,13/4/2021 13:25,BetweenTheSun,"""Release of Treated #Radioactive #Water""? How was this water treated? What secret does Japan have in treating Radioactive Materials, no one else knows about? This Affects Everyone 
🌏#Japan decides to release #Fukushima water into sea, prompting protests https://t.co/IOT5mLQA1j",USA
303914963.0,13/4/2021 11:35,HenryK_B_,"@SRtoxics Every *second* the Sun pours 2700 #Hiroshima bombs of energy on Earth,
interacting with nitrogen atoms in the upper atmosphere, producing annually ~410 grams of natural Tritium.
""Tritium in storage at #Fukushima: roughly 10 grams""
Tritium is sold on eBay.
#fukushimawater #climate https://t.co/Wp4vsl961v",USA
303914963.0,10/4/2021 23:47,HenryK_B_,"@Climatehope2 @thinks_about_it @TFFPrisoner @edcranium @CafeLiminal @Pylon54 @ParisOrtizWines More people have died yearly installing/cleaning up solar panels/wind turbines than in all civilian nuclear industry.
Rooftop #solar installations in 2012: 440 deaths;
#Fukushima: zero deaths from radiation exposure;
#Chernobyl: &lt;60 deaths(most not related to #radiation).
#COP26 https://t.co/I7a5Tky0oM",USA
1.24e+18,13/4/2021 5:58,FatemaS62850067,"HP Chromebook 14-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0020nr, Ceramic White)

Buy Now:
https://t.co/iolaA7U5Cx

#Fukushima #steakandbjdayumm https://t.co/BG3I7XNtj4",USA
8.81e+17,14/4/2021 1:48,jeanneyacoubou,"How dare you, #Japan #JapanNuclearWater! Keep your #RadioactiveWasteWater poison to yourself. Ban #NuclearEnergy #Fukushima https://t.co/ST3NoABWbR",USA
856828320.0,13/4/2021 1:19,RoseInWinter_,"""Some [Olympic] events are planned to take place as near as 35 miles from the ruined Fukushima Daiichi plant.""

https://t.co/Q8a9lYyojr

#toxic #waterquality @EPAregion3 @EPA @UNFCCC @UNEP @EPAwater #JapanNuclearWater #Japan #radioactive #fukushima50 #Olympics #tokyo2021",USA
235718672.0,17/4/2021 22:34,Kempo50,Nuclear waste is one of the big reasons we can't go with nuclear power.  #Fukushima https://t.co/TSY1bmryi2,"Washington, DC"
1.34e+18,11/4/2021 10:47,Jarvis_Qoo,"@WEIWEIDAI4 When Japan chose to discharge nuclear water into the Pacific, Western media chose to keep quiet. No one knew where the environmental protection organizations and animal protection organizations went. This incident was a man-made disaster and selective neglect.
#Fukushima #nuclear https://t.co/FuJTiLOYqv","Washington, DC"
1.34e+18,17/4/2021 11:04,Jarvis_Qoo,"Japan is making Godzilla, and we desperately need Kong.
#Fukushima #nuclear https://t.co/sgSQHlcefA","Washington, DC"
7.78e+17,16/4/2021 12:22,PolygraphInfo,Beijing looks to smear U.S. over #Fukushima wastewater disposal plan. https://t.co/C0Eag9aLs3,"Washington, DC"
7.78e+17,15/4/2021 17:45,PolygraphInfo,Beijing misleads about #Fukushima wastewater disposal to slam U.S. https://t.co/C0Eag9aLs3,"Washington, DC"
17662250.0,15/4/2021 22:09,swetac,While we focus on rare risks like #fukushima we ignore the very real risk of runaway climate change. We need nuclear power as part of our global transition to renewable energy. Let’s keep our priorities straight. https://t.co/MZsKMHdCm8,"Washington, DC"
1.11e+18,14/4/2021 18:44,QContrarian,"I'm liking this new, extra arrogant China, it's going to be their undoing and that is primo for the US.
...""we're China's ally""... said no one, ever

#asia #japan #china #Fukushima https://t.co/hB4y63CcEx","Washington, DC"
1267887043.0,13/4/2021 22:27,RusEmbUSA,@StateDept on April 1⃣2⃣ said @JapanGov decision on #Fukushima treated water release is transparent and in accordance with 🌐accepted nuclear safety standards. Just wondering if 🇺🇸 reaction would be the same if the leak of radioactive materials took place near 🇺🇸 maritime borders https://t.co/kpOd8cQKwu,"Washington, DC"
1267887043.0,14/4/2021 13:25,RusEmbUSA,.@StateDept on April 1⃣2⃣ said @JapanGov decision on #Fukushima treated water release is transparent and in accordance with 🌐accepted nuclear safety standards. Just wondering if 🇺🇸 reaction would be the same if the leak of radioactive materials took place near 🇺🇸 maritime border https://t.co/IFxeIgWjit,"Washington, DC"
1267887043.0,13/4/2021 23:24,RusEmbUSA,@StateDept on April 1⃣2⃣ said @JapanGov decision on #Fukushima treated water release is transparent and in accordance with 🌐accepted nuclear safety standards. Just wondering if 🇺🇸 reaction would be the same if the leak of #radioactive materials took place near 🇺🇸maritime borders https://t.co/Hlx98A51S8,"Washington, DC"
1.33e+18,12/4/2021 23:30,miyatanaka0803,"Japan decides to release treated radioactive water accumulating at the #Fukushima Daiichi nuclear power plant into the sea, despite concerns from local fishermen and neighboring countries. #China and South Korea have been wary of the plan, per Kyodo News.
https://t.co/tKFrBmDtUN","Washington, DC"
1.33e+18,14/4/2021 11:45,miyatanaka0803,"""Please drink"" treated #Fukushima water: #China asks Japan's minister https://t.co/izbhws7Yz9","Washington, DC"
1.33e+18,13/4/2021 0:50,miyatanaka0803,"US quickly moves to show understanding of the Japanese government's decision to release treated radioactive water building up at the crippled #Fukushima Daiichi nuclear power plant into the sea.
https://t.co/VJQfzoYT6p","Washington, DC"
1.19e+18,14/4/2021 0:07,HanPeng15040090,"@SecBlinken supported Japan to dump #Fukushima nuclear waste into sea, and ""thanked"" Japan for its ""transparency"". I'm impressed how the U.S. top diplomat prioritized Japan's interest over American people's safety, as the waste can quickly reach Alaska, Hawaii, Seattle and LA. https://t.co/ync0Oi81r2","Washington, DC"
2976578589.0,13/4/2021 16:01,WashNewsLine,"#China hit out at #Japan’s plan to release more than one million tonnes of treated water from the #Fukushima nuclear plant into the ocean.
#fukushimawater
https://t.co/9jiQNLj021 https://t.co/8uInNZ2ham","Washington, DC"
2976578589.0,12/4/2021 23:52,WashNewsLine,"The #German Institute GEOMAR predicts that #Japan #Fukushima contaminated #Nuclearwastewater dumped will pollute half of the #Pacific Ocean in 57 days, adding that 3 yrs later, #Canada &amp;the #US will be affected by the nuclear radiation pollution. 
 https://t.co/a5uSU8t9zj","Washington, DC"
273107681.0,13/4/2021 15:40,danfaraci,How is this acceptable? #Fukushima #pollution #ocean https://t.co/rpUeia46ly,"Washington, DC"
258847118.0,14/4/2021 17:01,PNASNews,"Researchers are using subatomic #muons to peer inside objects ranging from damaged nuclear reactors to ancient relics, a technique called #muography. A PNAS Core Concept article: https://t.co/dP5H9p4xQ7 #archeology #NuclearWaste #volcanoes #healthcare #COVID19 https://t.co/2Xh4VcJv4U","Washington, DC"
