user_id,created_at,screen_name,text,location
2264849412.0,13/4/2021 5:23,LogicalIndians,"The International Atomic Energy Agency supported the decision and said that the release was similar to processes for disposing of waste water from nuclear plants elsewhere in the world. 

#japan #fukushima #nuclearpowerplant #redioactivewaste",India
9.79e+17,13/4/2021 4:20,IndiaAheadNews,"The Japanese government has decided to dump the contaminated Fukushima nuclear power plant water into the Pacific ocean
#Fukushima #Japan 

https://t.co/zFl6bJMaw6",India
68902802.0,13/4/2021 3:31,plogmanofindia,"The sea ecosystem will be impacted significantly if not destroyed completely. And that means it will come back to haunt humans too.
#fukushima #Nuclearwastewater #savetheplanet https://t.co/XTiJ9ggRvo",India
1.25e+18,21/4/2021 11:30,splainerin,"Check out today's #SmartAndCurious for more curious facts.
https://t.co/qHWZMSIdzl

Image: @ENERGY

#Chernobyl #radioactive #elephantsfoot #radioactivesludge #nuclearwaste #ArturKorneyev https://t.co/tTGSXvMAyX",India
1.25e+18,15/4/2021 6:36,splainerin,"Check out today's #BigStory to know about Japan's #Fukushima plan to get rid of 1.25 million tonnes of treated radioactive water. 

https://t.co/p0OH4f3f0B

#Japan #WasteWater #NuclearReactor #Daiichi #NuclearMeltdown #TEPCO #Greenpeace #IAEA #Tritium #Radioactive #Nuclearwaste https://t.co/ntRaO3vkwB",India
1.36e+18,17/4/2021 15:59,AmarWag75004512,"It will definitely happens if humans continues cutting of trees!!🌱🌍
#SavetheEarth♻️💚 
#environment #nature #climatechange #savetheplanet #sustainability #ecology #COVID19 
#Earth #globalhealth #ClimateEmergency 
#JapanNuclearWater #art #yxe https://t.co/BgLuv654vZ",India
1.36e+18,16/4/2021 4:14,AmarWag75004512,"Exactly it will happen if humans continue cutting of trees😔.
So please,I request everyone to plant at least 1 tree each.🌱🌍
#environment #nature #climatechange #savetheplanet #sustainability #ecology #COVID19 
#Earth #globalhealth #ClimateEmergency 
#JapanNuclearWater #art #yxe https://t.co/9LOi4zq9ct",India
1.05e+18,16/4/2021 11:50,Ajaydv97,"The science hasn't any base or value without fire 🔥 and electricity produced by human .

#science #climatechange #AmericanJobsPlan #ClimateAction #SARSCoV2 #JapanNuclearWater #NetZero",India
9.92e+17,14/4/2021 4:07,ThePulseIndia,"Japan Proposed to Dump Treated Radioactive Fukushima Water into the Ocean

#JapanNuclearWater #Japannuclearwastewater #fukushimawater 

Know more👇
https://t.co/YYgbAXJDtq",India
1.27e+18,13/4/2021 13:22,tafrishaala,"Tafrishaala Prime Time

#JapanNuclearWater #Japan #Fukushima #oceans  #China #AntGROUP #ALIBABA #JackMA #JohnsonandJohnsonVaccine #Bloodclots
#US #COVID19 #SushilChandra #India #ElectionCommission #ECI #ChiefElectionCommissioner #UK #vaccine #tafrishaala #primetime #worldnews https://t.co/jJpNG2Bs0h",India
1.3e+18,13/4/2021 11:43,UddeshyaAgniho1,Think about marine life save them don’t ruin our future save ocean save earth save lives #JapanNuclearWater #SaveOurOceans #marinelifematter  @JPN_PMO @oceana @UNEP @Discovery @GretaThunberg @thewire_in @nytimes @BBCWorld @japan @JapanGov @MOEJ_Climate https://t.co/j3x9qdQPOr,India
295693924.0,13/4/2021 5:12,fpjindia,"Japan to start releasing Fukushima nuclear plant's water into sea in 2 years despite severe opposition

https://t.co/kKXk660Ep5

#JapanNuclearWater #Japannuclearwastewater",India
