user_id,created_at,screen_name,text,location
14700107.0,13/4/2021 11:27,SlimexSny,"#Japan official says the filtered #Nuclearwastewater is safe to drink yet denied to try a glass of it and prove it themselves
#Fukushima #JapanNuclearWater #Japannuclearwastewater https://t.co/PqM2OPzjPD https://t.co/Vn48GEhrAg",Hong Kong
4036192452.0,16/4/2021 21:55,sandyng424,@GretaThunberg  #JapanNuclearWater #Genocide by Japan if nuclear water in our ocean killing marine life #Fukushima #Japan is very selfish even USA 😡😡😡 https://t.co/Wj59he7tCA,Hong Kong
4036192452.0,16/4/2021 21:56,sandyng424,@GretaThunberg  #JapanNuclearWater #Genocide by Japan if nuclear water in our ocean killing marine life #Fukushima #Japan is very selfish even USA 😡😡😡 https://t.co/BA8ENmN8zS,Hong Kong
1.24e+18,13/4/2021 6:56,KingLaai0927,"There is nothing that can't be solved by bowing. If there is, bow twice.
#Japannuclearwastewater 
#JapanNuclearWater #Japan https://t.co/1DcKad0ied",Hong Kong
1.24e+18,14/4/2021 12:06,KingLaai0927,"While saying thank you to #Japan, the #US banned Japanese food for fear of harming the health of Americans.
#Fukushima #JapanNuclearWater #Nuclearwastewater #fukushimawater 
Source： https://t.co/7sboBprn2M https://t.co/H8ZVH3zX95",Hong Kong
1.24e+18,13/4/2021 1:35,KingLaai0927,"🇯🇵 is about to dump #JapanNuclearWater water into the ocean. But the international community seems to be pretending not to notice. Is the mainstream media so busy attacking China that they have no time to report on an event that affects the survival of all mankind? 
#Japan",Hong Kong
1.24e+18,16/4/2021 6:53,KingLaai0927,"@Mediavenir UN experts say deeply disappointed by decision to discharge Fukushima water
#Japan #JapanNuclearWater #Fukushima #nuclearwater #FukushimaWater https://t.co/sJTNgpzokx",Hong Kong
1.16e+18,15/4/2021 2:57,WONG_Kin_Cheong,"CitizenNews found that Chinese #nuclear power plants have been discharging ""radioactive water"" into sea for years; amount of contaminated substances being multiples of #JapanNuclearWater / #JapanNuclearWasteWater https://t.co/fQ4boYsF3C",Hong Kong
230362963.0,14/4/2021 3:21,kammanfung,"If the treated water is safe enough to drink, why the Japanese government release it into the sea?
#JapanNuclearWater #Japan #Fukushima",Hong Kong
230362963.0,13/4/2021 3:27,kammanfung,"So all the main medias and environmental protection organizations are silent to the Japanese government to release polluted water into pacific ocean.
#JapanNuclearWater #Fukushima #Pacific #Japan",Hong Kong
14700107.0,13/4/2021 11:27,SlimexSny,"#Japan official says the filtered #Nuclearwastewater is safe to drink yet denied to try a glass of it and prove it themselves
#Fukushima #JapanNuclearWater #Japannuclearwastewater https://t.co/PqM2OPzjPD https://t.co/Vn48GEhrAg",Hong Kong
1.31e+18,11/4/2021 4:53,Winnie37529660,"Japan will dump nuclear waste water into Pacific. Pray for human beings, except Japanese who massacred Chinese in from 1930s to 1940s and have been in attempt to wipe its crime off the history👹and will destroy the Earth now! #JapanNuclearWater 

Japan=Calamitous Nation！",Hong Kong
1.31e+18,13/4/2021 7:49,Winnie37529660,"#JapanNuclearWater
Just now, I heard of news that the US approves of Japan’s decision to dump contaminated waste water. Is it true? @UN @UNHumanRights Are you sleeping? @POTUS Are you crazy??",Hong Kong
1.31e+18,13/4/2021 5:08,Winnie37529660,"#JapanNuclearWater Someone wants to whitewash Japan nuclear waste water. 
Would you like a cup of it, sir? https://t.co/nobQYbX02C",Hong Kong
1.31e+18,13/4/2021 7:12,Winnie37529660,Pandora’s box will be opened by Japan #JapanNuclearWater,Hong Kong
1.31e+18,13/4/2021 7:53,Winnie37529660,"#JapanNuclearWater  I beg you @KremlinRussia to throw N-bombs at Japan, helping it resolve Fukushima nuclear waste water.",Hong Kong
1.31e+18,13/4/2021 0:09,Winnie37529660,"#JapanNuclearWater It reminds me of Chernobyl accident, once the biggest nuclear catastrophe, which the Soviet Union desperately strived to save, compared to Fukushima accident, Japanese government wants all of us to bear the heavy burden of it.
#BoycottJapan",Hong Kong
1.31e+18,13/4/2021 9:21,Winnie37529660,"Brutal, callous and malign perpetrator of slaughtering human beings-Japan #JapanNuclearWater",Hong Kong
1.31e+18,13/4/2021 7:10,Winnie37529660,Escape From the Earth #JapanNuclearWater,Hong Kong
1.31e+18,13/4/2021 0:16,Winnie37529660,"#JapanNuclearWater Japan is governed by a group of braindead, hypocritical, murderous and malicious Japanese.",Hong Kong
1.31e+18,13/4/2021 0:22,Winnie37529660,"#JapanNuclearWater  #boycottJapan
If possible, I want to move my nation far away from Japan bringing disasters to us since 100 years ago!!! Do you know about Japanese 731 Bio Army?? If not, please google it at once!!",Hong Kong
1.31e+18,13/4/2021 8:02,Winnie37529660,"#JapanNuclearWater 
The US, so-called world police, broke the silence and voted for Japan.🤝Brotherhood relationship🤮",Hong Kong
1.35e+18,13/4/2021 1:01,ailinnn17,The Japanese government is endangering all mankind!They must stop such behavior!#JapanNuclearWater  🆘 #Japan https://t.co/J3x4Cffrb6,Hong Kong
1.35e+18,13/4/2021 1:05,ailinnn17,"#汚染水の海洋放出に反対します
Please ask the Japanese government to stop such foolish behavior. Your own mistakes can't make all mankind pay!Why didn't the media come out to report this matter? This problem is very serious! More serious than entertainment news!#JapanNuclearWater https://t.co/uSnw8oQ12f",Hong Kong
1.35e+18,13/4/2021 1:10,ailinnn17,"#汚染水の海洋放出に反対します
Why don't American media care about this matter? ?Japan is endangering all mankind!#JapanNuclearWater https://t.co/NGI9zDe6Dt",Hong Kong
1.35e+18,13/4/2021 0:56,ailinnn17,Have the environmental girls in Sweden seen the news that Japan will discharge nuclear polluted water into the sea? Aren't you a green girl? Why don't you come out and condemn Japan?Because Your essence is no different from that of Japan.#JapanNuclearWater  #Japan,Hong Kong
1.16e+18,15/4/2021 2:57,WONG_Kin_Cheong,"CitizenNews found that Chinese #nuclear power plants have been discharging ""radioactive water"" into sea for years; amount of contaminated substances being multiples of #JapanNuclearWater / #JapanNuclearWasteWater https://t.co/fQ4boYsF3C",Hong Kong
